lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust
234.599,46.7,0,0,NGH1_ACO,28.2,8.6,4.5,4.8,1,0,1,0,0,0
235.034,45.302,0,0,NCL1_ACO,20.8,23.2,6.5,6.8,1,0,1,0,0,0
234.806,44.429,0,0,NNP1_ACO,20.5,19.8,4.8,4.9,1,0,1,0,0,0
234.896,43.573,0,0,NGH1_ACO,22.1,16.8,9.2,9.7,1,0,1,0,0,0
224.772,59.528,0,14,ab44_PAN,2.671,5.947,0.089,0.106,1,0,1,0,0,0
225.353,56.245,0,46,ab48_PAN,-1.963,2.832,0.144,0.38,1,0,1,0,0,0
226.932,55.58,0,14,ab49_PAN,1.07,3.734,0.207,0.118,1,0,1,0,0,0
225.455,58.417,0,14,ab50_PAN,-0.38,1.074,0.103,0.125,1,0,1,0,0,0
227.086,56.798,0,14,ab51_PAN,-3.473,0.269,0.134,0.169,1,0,1,0,0,0
228.401,55.069,0,14,ais6_PAN,1.507,1.473,0.308,0.357,1,0,1,0,0,0
236.513,48.39,0,8,albh_PAN,6.511,4.372,0.068,0.057,1,0,1,0,0,0
297.66,82.494,0,47,alrt_PAN,-2.546,-1.808,0.172,0.22,1,0,1,0,0,0
237.858,48.174,0,13,arli_PAN,4.296,3.05,0.089,0.078,1,0,1,0,0,0
237.33,42.181,0,4,ashl_PAN,-1.95,6.751,0.098,0.084,1,0,1,0,0,0
242.846,34.468,0,28,avry_PAN,-12.338,13.329,0.194,0.109,1,0,1,0,0,0
234.865,48.835,0,8,bamf_PAN,10.103,6.871,0.085,0.084,1,0,1,0,0,0
242.795,40.413,0,17,bamo_PAN,-3.024,0.858,0.057,0.07,1,0,1,0,0,0
236.571,48.429,0,8,bces_PAN,6.192,3.921,0.172,0.104,1,0,1,0,0,0
237.343,49.104,0,14,bclc_PAN,4.035,2.688,0.096,0.127,1,0,1,0,0,0
236.853,49.115,0,14,bcli_PAN,5.579,3.45,0.09,0.089,1,0,1,0,0,0
237.461,49.221,0,14,bcmr_PAN,4.107,2.025,0.095,0.107,1,0,1,0,0,0
233.157,50.544,0,14,bcov_PAN,2.726,2.815,0.065,0.109,1,0,1,0,0,0
232.625,50.686,0,14,bcph_PAN,2.389,2.194,0.088,0.157,1,0,1,0,0,0
236.2,48.559,0,8,bcsm_PAN,7.374,4.361,0.249,0.256,1,0,1,0,0,0
236.911,49.276,0,14,bcvc_PAN,5.118,3.091,0.094,0.107,1,0,1,0,0,0
237.521,48.755,0,14,beli_PAN,4.744,2.647,0.086,0.093,1,0,1,0,0,0
237.875,47.617,0,8,bfir_PAN,5.025,2.665,0.304,0.39,1,0,1,0,0,0
235.747,47.539,0,8,bils_PAN,14.168,10.561,0.312,0.329,1,0,1,0,0,0
240.317,48.132,0,14,brew_PAN,2.052,1.121,0.041,0.048,1,0,1,0,0,0
295.304,32.37,0,14,brmu_PAN,0.018,0.201,0.141,0.115,1,0,1,0,0,0
236.984,49.27,0,14,brn3_PAN,4.968,3.198,0.523,0.5,1,0,1,0,0,0
236.978,49.275,0,14,brnb_PAN,4.339,3.03,0.211,0.212,1,0,1,0,0,0
237.868,47.554,0,8,bsum_PAN,4.749,4.005,0.194,0.398,1,0,1,0,0,0
237.203,45.486,0,7,bton_PAN,4.449,5.444,0.312,0.281,1,0,1,0,0,0
242.156,42.78,0,12,burn_PAN,-1.666,1.118,0.042,0.053,1,0,1,0,0,0
235.437,42.836,0,4,cabl_PAN,6.172,13.701,0.072,0.073,1,0,1,0,0,0
239.569,35.888,0,41,carh_PAN,-22.446,28.123,0.173,0.186,1,0,1,0,0,0
236.633,46.197,0,9,cath_PAN,6.22,6.834,0.079,0.104,1,0,1,0,0,0
237.809,47.614,0,8,cblv_PAN,5.047,3.457,0.223,0.19,1,0,1,0,0,0
238.174,47.527,0,13,ch2m_PAN,4.272,4.126,0.479,0.896,1,0,1,0,0,0
237.881,37.724,0,43,chab_PAN,-15.458,19.652,0.134,0.181,1,0,1,0,0,0
237.224,48.011,0,8,chcm_PAN,5.713,4.179,0.087,0.086,1,0,1,0,0,0
238.214,43.224,0,3,chem_PAN,-0.544,4.676,0.082,0.11,1,0,1,0,0,0
237.09,46.612,0,9,chst_PAN,4.738,5.412,0.471,0.599,1,0,1,0,0,0
265.911,58.759,0,14,chur_PAN,0.442,-1.557,0.102,0.113,1,0,1,0,0,0
237.992,49.157,0,14,chwk_PAN,3.84,1.985,0.056,0.061,1,0,1,0,0,0
236.022,45.487,0,15,chzz_PAN,8.467,9.557,0.095,0.076,1,0,1,0,0,0
237.911,42.976,0,3,clcv_PAN,-0.529,6.293,0.226,0.235,1,0,1,0,0,0
237.864,42.896,0,3,clhq_PAN,-0.472,5.075,0.195,0.211,1,0,1,0,0,0
237.984,42.923,0,3,clms_PAN,-1.251,4.523,0.634,0.374,1,0,1,0,0,0
235.869,48.82,0,14,clrs_PAN,6.985,4.594,0.111,0.082,1,0,1,0,0,0
237.851,42.934,0,3,clwz_PAN,0.133,5.182,0.17,0.19,1,0,1,0,0,0
235.604,40.442,0,5,cme5_PAN,-5.552,31.55,0.134,0.149,1,0,1,0,0,0
238.251,48.539,0,14,cncr_PAN,3.644,2.337,0.077,0.113,1,0,1,0,0,0
237.203,45.486,0,7,cobo_PAN,5.753,6.198,0.482,0.447,1,0,1,0,0,0
236.695,44.586,0,4,corv_PAN,4.389,7.027,0.058,0.065,1,0,1,0,0,0
237.314,48.217,0,13,coup_PAN,5.009,3.338,0.11,0.078,1,0,1,0,0,0
237.743,46.84,0,16,cpxf_PAN,4.767,4.414,0.094,0.076,1,0,1,0,0,0
237.743,46.84,0,16,cpxx_PAN,4.777,4.399,0.089,0.079,1,0,1,0,0,0
239.249,35.792,0,41,crbt_PAN,-26.333,33.25,0.056,0.061,1,0,1,0,0,0
237.087,46.275,0,9,crok_PAN,4.234,5.545,0.092,0.082,1,0,1,0,0,0
237.764,47.381,0,10,cski_PAN,4.336,3.508,0.085,0.082,1,0,1,0,0,0
237.106,42.377,0,4,ctpt_PAN,-1.468,7.389,0.095,0.077,1,0,1,0,0,0
236.78,47.423,0,10,cush_PAN,7.069,5.733,0.106,0.103,1,0,1,0,0,0
237.504,45.611,0,7,cvo1_PAN,4.122,5.379,0.082,0.079,1,0,1,0,0,0
236.756,43.119,0,4,ddsn_PAN,0.425,7.336,0.061,0.059,1,0,1,0,0,0
237.327,45.507,0,7,dea3_PAN,4.681,6.04,0.229,0.202,1,0,1,0,0,0
236.074,47.469,0,8,deej_PAN,10.23,7.567,0.138,0.124,1,0,1,0,0,0
264.134,50.259,0,14,dubo_PAN,0.028,-1.437,0.058,0.068,1,0,1,0,0,0
232.877,49.873,0,8,eliz_PAN,8.106,5.871,0.08,0.068,1,0,1,0,0,0
237.239,47.498,0,10,elsr_PAN,5.763,4.247,0.164,0.12,1,0,1,0,0,0
238.044,47.206,0,16,enum_PAN,4.029,4.913,0.131,0.31,1,0,1,0,0,0
237.431,47.803,0,8,esm1_PAN,5.254,3.687,0.295,0.244,1,0,1,0,0,0
258.022,54.726,0,14,flin_PAN,0.183,-1.621,0.055,0.082,1,0,1,0,0,0
236.044,46.205,0,15,fts1_PAN,10.532,8.65,0.233,0.265,1,0,1,0,0,0
240.644,40.417,0,12,garc_PAN,-4.458,3.41,0.242,0.448,1,0,1,0,0,0
240.645,40.417,0,12,garl_PAN,-4.662,3.326,0.054,0.062,1,0,1,0,0,0
233.873,49.681,0,8,gldr_PAN,7.291,4.394,0.096,0.128,1,0,1,0,0,0
238.711,46.02,0,16,glnw_PAN,2.979,3.106,0.497,0.41,1,0,1,0,0,0
238.711,46.02,0,16,glwd_PAN,2.64,3.225,0.141,0.235,1,0,1,0,0,0
239.185,45.839,0,6,gobs_PAN,2.151,2.606,0.11,0.062,1,0,1,0,0,0
283.173,39.022,0,14,gode_PAN,0.185,-0.324,0.067,0.075,1,0,1,0,0,0
243.111,35.425,0,37,gold_PAN,-4.468,6.872,0.113,0.074,1,0,1,0,0,0
239.584,36.399,0,1,gr8r_PAN,-9.105,11.699,0.191,0.145,1,0,1,0,0,0
239.584,36.399,0,1,gr8v_PAN,-10.914,6.845,0.393,0.554,1,0,1,0,0,0
236.977,46.795,0,9,grmd_PAN,5.428,6.188,0.098,0.107,1,0,1,0,0,0
237.873,48.195,0,13,grp4_PAN,3.64,3.028,0.272,0.237,1,0,1,0,0,0
236.703,42.434,0,4,gtps_PAN,-1.102,8.491,0.098,0.134,1,0,1,0,0,0
246.759,43.244,0,21,gtrg_PAN,-2.262,-0.743,0.06,0.053,1,0,1,0,0,0
238.672,45.783,0,6,gwen_PAN,2.916,3.328,0.331,0.308,1,0,1,0,0,0
238.212,47.291,0,16,hahd_PAN,4.093,3.466,0.215,0.112,1,0,1,0,0,0
238.53,40.816,0,4,hcro_PAN,-6.197,5.304,0.073,0.062,1,0,1,0,0,0
236.891,44.378,0,4,hlsy_PAN,3.687,6.613,0.109,0.122,1,0,1,0,0,0
239.521,35.867,0,41,hogs_PAN,-23.607,30.147,0.088,0.109,1,0,1,0,0,0
231.865,50.64,0,14,holb_PAN,1.502,2.668,0.084,0.078,1,0,1,0,0,0
242.239,70.736,0,47,holm_PAN,0.703,-1.73,0.07,0.095,1,0,1,0,0,0
238.151,44.12,0,11,husb_PAN,-0.157,7.359,0.134,0.147,1,0,1,0,0,0
226.473,68.306,0,14,invk_PAN,1.769,-1.545,0.082,0.1,1,0,1,0,0,0
235.961,46.306,0,15,iwac_PAN,10.651,9.143,0.369,0.345,1,0,1,0,0,0
237.009,45.523,0,7,jime_PAN,4.994,7.165,0.123,0.138,1,0,1,0,0,0
240.915,37.772,0,1,jnpr_PAN,-9.239,10.001,0.414,0.458,1,0,1,0,0,0
237.563,48.562,0,14,jobo_PAN,4.621,2.746,0.15,0.117,1,0,1,0,0,0
237.104,46.118,0,9,kels_PAN,4.974,5.932,0.26,0.233,1,0,1,0,0,0
238.216,42.224,0,3,kfrc_PAN,-2.431,5.428,0.107,0.107,1,0,1,0,0,0
200.335,22.126,0,30,kokb_PAN,-58.067,54.932,0.132,0.103,1,0,1,0,0,0
237.679,47.803,0,8,krmt_PAN,4.284,3.527,0.216,0.202,1,0,1,0,0,0
237.205,47.547,0,10,ktbw_PAN,5.588,4.389,0.065,0.101,1,0,1,0,0,0
239.527,35.9,0,41,land_PAN,-23.383,30.038,0.096,0.121,1,0,1,0,0,0
236.893,44.634,0,4,lcso_PAN,4.229,6.863,0.091,0.085,1,0,1,0,0,0
235.892,43.984,0,4,lflo_PAN,5.548,9.3,0.115,0.149,1,0,1,0,0,0
239.461,47,0,13,linh_PAN,2.267,1.772,0.054,0.058,1,0,1,0,0,0
238.169,47.944,0,13,lkcp_PAN,3.911,2.759,0.066,0.066,1,0,1,0,0,0
237.242,47.219,0,16,lngb_PAN,5.781,4.913,0.147,0.075,1,0,1,0,0,0
239.406,35.829,0,41,lows_PAN,-25.254,32.245,0.064,0.067,1,0,1,0,0,0
236.91,44.051,0,4,lpsb_PAN,2.685,6.651,0.096,0.112,1,0,1,0,0,0
238.31,47.695,0,13,lsig_PAN,3.977,3.85,0.086,0.101,1,0,1,0,0,0
235.946,46.278,0,15,lwck_PAN,10.603,10.351,0.27,0.277,1,0,1,0,0,0
239.557,35.833,0,41,masw_PAN,-23.34,29.409,0.083,0.114,1,0,1,0,0,0
203.743,20.707,0,30,maui_PAN,-57.419,54.382,0.123,0.103,1,0,1,0,0,0
237.044,44.974,0,15,mcso_PAN,4.329,6.489,0.102,0.124,1,0,1,0,0,0
238.778,42.418,0,3,mdmt_PAN,-2.295,4.609,0.09,0.082,1,0,1,0,0,0
255.985,30.681,0,14,mdo1_PAN,-0.27,-0.545,0.082,0.13,1,0,1,0,0,0
235.411,48.371,0,8,mkah_PAN,10.828,7.371,0.108,0.119,1,0,1,0,0,0
204.544,19.801,0,30,mkea_PAN,-58.062,55.149,0.112,0.092,1,0,1,0,0,0
239.697,41.902,0,6,modb_PAN,-3.486,3.891,0.069,0.062,1,0,1,0,0,0
236.396,46.983,0,9,mont_PAN,8.312,7.103,0.129,0.116,1,0,1,0,0,0
240.691,37.17,0,1,musb_PAN,-9.612,9.394,0.054,0.101,1,0,1,0,0,0
235.914,49.295,0,14,nano_PAN,6.636,4.257,0.123,0.064,1,0,1,0,0,0
235.375,48.298,0,8,neah_PAN,11.342,7.794,0.087,0.096,1,0,1,0,0,0
235.938,44.585,0,4,newp_PAN,7.626,9.537,0.308,0.233,1,0,1,0,0,0
238.203,47.495,0,13,nint_PAN,3.495,3.151,0.177,0.135,1,0,1,0,0,0
284.376,45.454,0,14,nrc1_PAN,-0.013,-1.165,0.078,0.092,1,0,1,0,0,0
233.383,49.592,0,8,ntka_PAN,9.316,6.975,0.061,0.064,1,0,1,0,0,0
237.024,45.3,0,7,nwbg_PAN,4.761,6.429,0.099,0.093,1,0,1,0,0,0
237.555,43.738,0,4,oakr_PAN,1.488,5.47,0.104,0.094,1,0,1,0,0,0
236.902,44.066,0,4,obec_PAN,2.477,6.606,0.101,0.102,1,0,1,0,0,0
235.84,46.952,0,15,ocen_PAN,13.282,11.99,0.087,0.083,1,0,1,0,0,0
236.999,44.897,0,15,odot_PAN,4.587,6.387,0.107,0.107,1,0,1,0,0,0
237.092,46.961,0,9,olar_PAN,5.564,5.173,0.123,0.125,1,0,1,0,0,0
237.105,47.045,0,16,olmp_PAN,6.535,5.551,0.105,0.1,1,0,1,0,0,0
235.925,44.515,0,4,onab_PAN,7.765,9.754,0.124,0.099,1,0,1,0,0,0
237.663,48.418,0,14,otis_PAN,4.298,3.202,0.217,0.184,1,0,1,0,0,0
237.795,47.475,0,10,oylr_PAN,4.22,3.852,0.122,0.134,1,0,1,0,0,0
240.064,41.276,0,6,p017_PAN,-4.173,3.848,0.064,0.06,1,0,1,0,0,0
241.434,47.002,0,14,p020_PAN,1.369,0.796,0.041,0.05,1,0,1,0,0,0
241.27,48.675,0,14,p021_PAN,1.765,1.183,0.049,0.105,1,0,1,0,0,0
241.986,45.232,0,12,p022_PAN,0.786,1.237,0.091,0.101,1,0,1,0,0,0
235.925,40.876,0,5,p058_PAN,2.644,16.947,0.187,0.149,1,0,1,0,0,0
236.274,38.928,0,30,p059_PAN,-25.15,36.281,0.061,0.078,1,0,1,0,0,0
237.585,40.998,0,4,p060_PAN,-5.911,6.516,0.08,0.074,1,0,1,0,0,0
235.986,42.967,0,4,p061_PAN,1.794,9.502,0.164,0.136,1,0,1,0,0,0
236.512,47.97,0,8,p064_PAN,7.283,4.988,0.121,0.146,1,0,1,0,0,0
239.067,46.844,0,16,p065_PAN,2.753,2.341,0.064,0.069,1,0,1,0,0,0
239.307,38.829,0,1,p140_PAN,-9.713,7.953,0.068,0.067,1,0,1,0,0,0
240.376,41.358,0,6,p145_PAN,-4.097,3.371,0.053,0.068,1,0,1,0,0,0
239.463,39.337,0,1,p146_PAN,-9.134,7.371,0.076,0.078,1,0,1,0,0,0
239.194,40.419,0,2,p148_PAN,-6.674,6.307,0.085,0.114,1,0,1,0,0,0
236.64,41.807,0,4,p154_PAN,-1.739,8.547,0.075,0.086,1,0,1,0,0,0
236.811,41.272,0,4,p155_PAN,-3.303,8.483,0.091,0.088,1,0,1,0,0,0
236.094,40.024,0,44,p156_PAN,-19.77,24.407,0.177,0.143,1,0,1,0,0,0
235.692,40.248,0,5,p157_PAN,-18.595,33.892,0.2,0.24,1,0,1,0,0,0
235.893,40.422,0,5,p158_PAN,-3.25,22.925,0.194,0.095,1,0,1,0,0,0
235.717,40.505,0,5,p159_PAN,-0.524,26.512,0.254,0.092,1,0,1,0,0,0
235.867,40.551,0,5,p160_PAN,-0.612,20.795,0.229,0.084,1,0,1,0,0,0
235.787,40.637,0,5,p161_PAN,2.282,20.004,0.383,0.321,1,0,1,0,0,0
235.763,40.691,0,5,p162_PAN,4.064,20.529,0.335,0.16,1,0,1,0,0,0
235.943,40.22,0,5,p163_PAN,-14.146,25.058,0.119,0.101,1,0,1,0,0,0
236.307,40.119,0,5,p164_PAN,-13.995,15.996,0.087,0.095,1,0,1,0,0,0
236.147,40.246,0,5,p165_PAN,-10.819,18.734,0.142,0.161,1,0,1,0,0,0
236.137,40.435,0,5,p166_PAN,-4.599,16.736,0.142,0.109,1,0,1,0,0,0
236.12,40.544,0,5,p167_PAN,-2.705,15.906,0.148,0.113,1,0,1,0,0,0
236.119,40.669,0,5,p168_PAN,-0.574,15.185,0.166,0.17,1,0,1,0,0,0
236.032,40.791,0,5,p169_PAN,1.815,15.954,0.16,0.137,1,0,1,0,0,0
236.137,40.88,0,4,p170_PAN,-0.936,11.984,0.253,0.198,1,0,1,0,0,0
238.207,36.486,0,41,p171_PAN,-28.151,36.108,0.081,0.097,1,0,1,0,0,0
238.865,36.426,0,41,p175_PAN,-27.933,34.887,0.068,0.098,1,0,1,0,0,0
236.314,42.099,0,4,p179_PAN,-0.612,9.242,0.085,0.086,1,0,1,0,0,0
237.623,37.915,0,44,p181_PAN,-18.386,25.17,0.118,0.086,1,0,1,0,0,0
236.819,38.495,0,44,p182_PAN,-21.664,32.942,0.082,0.083,1,0,1,0,0,0
236.931,38.314,0,30,p183_PAN,-22.382,34.111,0.059,0.081,1,0,1,0,0,0
236.291,39.117,0,44,p184_PAN,-23.478,31.08,0.068,0.082,1,0,1,0,0,0
236.251,39.261,0,44,p185_PAN,-23.245,30.475,0.08,0.159,1,0,1,0,0,0
236.482,39.15,0,44,p186_PAN,-21.192,26.961,0.074,0.137,1,0,1,0,0,0
236.397,39.352,0,44,p187_PAN,-22.818,24.792,0.162,0.184,1,0,1,0,0,0
236.77,38.668,0,44,p188_PAN,-20.36,31.046,0.081,0.19,1,0,1,0,0,0
236.652,38.987,0,44,p189_PAN,-20.922,27.506,0.12,0.101,1,0,1,0,0,0
236.796,39.242,0,43,p190_PAN,-16.925,17.999,0.094,0.095,1,0,1,0,0,0
236.368,42.275,0,4,p191_PAN,-1.019,8.549,0.144,0.112,1,0,1,0,0,0
236.895,39.32,0,45,p192_PAN,-15.402,15.56,0.069,0.11,1,0,1,0,0,0
237.041,38.665,0,44,p195_PAN,-17.035,27.059,0.127,0.093,1,0,1,0,0,0
237.257,38.298,0,44,p196_PAN,-17.974,26.534,0.121,0.076,1,0,1,0,0,0
237.233,38.429,0,44,p197_PAN,-16.93,26.864,0.114,0.104,1,0,1,0,0,0
237.393,38.26,0,44,p198_PAN,-17.479,24.592,0.144,0.107,1,0,1,0,0,0
237.497,38.264,0,43,p199_PAN,-17.124,21.864,0.412,0.139,1,0,1,0,0,0
237.548,38.24,0,43,p200_PAN,-16.883,22.297,0.269,0.302,1,0,1,0,0,0
237.083,38.866,0,43,p203_PAN,-15.873,17.368,0.352,0.103,1,0,1,0,0,0
237.289,38.666,0,43,p204_PAN,-12.685,19.607,0.07,0.101,1,0,1,0,0,0
237.037,39.398,0,45,p205_PAN,-14.6,13.818,0.098,0.129,1,0,1,0,0,0
237.424,38.778,0,45,p206_PAN,-11.14,16.207,0.094,0.089,1,0,1,0,0,0
237.281,39.26,0,1,p207_PAN,-12.068,8.347,0.092,0.137,1,0,1,0,0,0
237.696,39.109,0,1,p208_PAN,-10.207,7.974,0.067,0.111,1,0,1,0,0,0
238.268,36.816,0,41,p210_PAN,-27.785,32.878,0.085,0.076,1,0,1,0,0,0
238.137,36.962,0,41,p212_PAN,-26.174,32.668,0.066,0.121,1,0,1,0,0,0
238.009,37.202,0,44,p213_PAN,-21.65,28.54,0.071,0.068,1,0,1,0,0,0
238.349,37.104,0,44,p217_PAN,-20.005,23.27,0.075,0.084,1,0,1,0,0,0
238.286,37.204,0,44,p218_PAN,-19.997,23.415,0.121,0.106,1,0,1,0,0,0
237.917,37.539,0,44,p222_PAN,-19.613,24.72,0.081,0.078,1,0,1,0,0,0
237.781,37.864,0,43,p224_PAN,-15.013,19.627,0.087,0.088,1,0,1,0,0,0
237.942,37.714,0,43,p225_PAN,-15.56,18.37,0.06,0.086,1,0,1,0,0,0
238.174,37.337,0,43,p226_PAN,-19.039,24.453,0.157,0.102,1,0,1,0,0,0
238.21,37.533,0,1,p227_PAN,-12.142,13.413,0.075,0.178,1,0,1,0,0,0
238.313,37.602,0,1,p228_PAN,-11.621,11.529,0.088,0.119,1,0,1,0,0,0
238.022,37.749,0,43,p229_PAN,-13.971,16.23,0.098,0.094,1,0,1,0,0,0
238.095,36.622,0,41,p231_PAN,-28.226,34.869,0.066,0.1,1,0,1,0,0,0
238.409,36.859,0,41,p234_PAN,-26.759,32.099,0.065,0.068,1,0,1,0,0,0
238.458,37.008,0,44,p240_PAN,-19.816,22.864,0.103,0.109,1,0,1,0,0,0
238.537,36.954,0,44,p242_PAN,-19.082,22.651,0.096,0.11,1,0,1,0,0,0
238.645,37.011,0,1,p244_PAN,-13.668,10.474,0.147,0.078,1,0,1,0,0,0
238.812,36.56,0,41,p247_PAN,-27.886,34.715,0.07,0.086,1,0,1,0,0,0
238.936,36.612,0,1,p249_PAN,-10.167,11.504,0.235,0.111,1,0,1,0,0,0
238.942,37.17,0,1,p252_PAN,-11.106,8.962,0.09,0.073,1,0,1,0,0,0
238.675,37.582,0,1,p255_PAN,-10.722,9.678,0.076,0.08,1,0,1,0,0,0
238.395,37.932,0,1,p256_PAN,-10.443,8.939,0.064,0.069,1,0,1,0,0,0
238.536,37.755,0,1,p257_PAN,-11.063,9.614,0.071,0.117,1,0,1,0,0,0
238.899,37.433,0,1,p259_PAN,-9.712,8.819,0.114,0.099,1,0,1,0,0,0
238.916,37.711,0,1,p260_PAN,-10.142,7.879,0.743,1.1,1,0,1,0,0,0
237.782,38.153,0,45,p261_PAN,-8.506,12.601,0.405,0.234,1,0,1,0,0,0
237.904,38.025,0,45,p262_PAN,-11.645,15.764,0.191,0.138,1,0,1,0,0,0
237.805,38.444,0,45,p264_PAN,-12.47,10.237,0.177,0.314,1,0,1,0,0,0
238.046,38.53,0,1,p265_PAN,-10.65,8.832,0.097,0.097,1,0,1,0,0,0
238.156,38.184,0,1,p266_PAN,-10.341,9.055,0.078,0.079,1,0,1,0,0,0
238.177,38.38,0,1,p267_PAN,-9.885,8.703,0.093,0.095,1,0,1,0,0,0
238.354,38.474,0,1,p268_PAN,-11.187,8.198,0.109,0.078,1,0,1,0,0,0
237.645,39,0,1,p269_PAN,-8.866,8.606,0.089,0.087,1,0,1,0,0,0
237.945,39.244,0,1,p270_PAN,-10.27,7.21,0.106,0.078,1,0,1,0,0,0
238.285,38.657,0,1,p271_PAN,-10.409,6.925,0.108,0.1,1,0,1,0,0,0
238.057,39.145,0,1,p272_PAN,-9.096,6.642,0.105,0.089,1,0,1,0,0,0
238.612,38.116,0,1,p273_PAN,-11.102,8.472,0.341,0.333,1,0,1,0,0,0
238.785,38.322,0,1,p275_PAN,-10.192,8.358,0.072,0.09,1,0,1,0,0,0
238.905,38.645,0,1,p276_PAN,-10.456,8.045,0.081,0.063,1,0,1,0,0,0
239.093,35.933,0,41,p284_PAN,-26.498,32.948,0.072,0.091,1,0,1,0,0,0
239.019,36.417,0,1,p285_PAN,-11.353,14.218,0.08,0.091,1,0,1,0,0,0
239.302,36.025,0,41,p287_PAN,-26.983,32.741,0.089,0.089,1,0,1,0,0,0
239.121,36.14,0,41,p288_PAN,-27.598,33.367,0.074,0.157,1,0,1,0,0,0
239.457,36.089,0,1,p293_PAN,-10.152,14.409,0.121,0.099,1,0,1,0,0,0
239.56,36.123,0,1,p294_PAN,-9.549,14.135,0.118,0.102,1,0,1,0,0,0
239.636,36.052,0,1,p296_PAN,-9.76,15.01,0.14,0.078,1,0,1,0,0,0
239.448,35.974,0,41,p297_PAN,-24.076,31.543,0.1,0.128,1,0,1,0,0,0
239.706,36.016,0,1,p298_PAN,-9.967,14.395,0.142,0.105,1,0,1,0,0,0
239.723,36.304,0,1,p300_PAN,-7.58,12.462,0.403,0.211,1,0,1,0,0,0
239.257,36.806,0,1,p301_PAN,-9.526,9.762,0.106,0.094,1,0,1,0,0,0
239.381,36.635,0,1,p302_PAN,-8.216,10.713,0.254,0.086,1,0,1,0,0,0
239.295,37.054,0,1,p303_PAN,-10.404,10.304,0.077,0.104,1,0,1,0,0,0
239.643,36.739,0,1,p304_PAN,-10.622,9.399,0.113,0.227,1,0,1,0,0,0
239.803,37.352,0,1,p305_PAN,-10.139,9.265,0.06,0.083,1,0,1,0,0,0
239.356,37.795,0,1,p306_PAN,-10.771,9.013,0.062,0.084,1,0,1,0,0,0
239.942,36.947,0,1,p307_PAN,-13.116,10.733,0.09,0.099,1,0,1,0,0,0
239.049,38.09,0,1,p309_PAN,-11.084,9.17,0.083,0.12,1,0,1,0,0,0
239.666,38.736,0,1,p310_PAN,-9.77,8.211,0.06,0.122,1,0,1,0,0,0
236.302,39.529,0,44,p312_PAN,-22.942,25.619,0.154,0.213,1,0,1,0,0,0
236.435,39.554,0,44,p313_PAN,-22.219,23.031,0.139,0.224,1,0,1,0,0,0
236.418,39.686,0,44,p314_PAN,-22.177,19.93,0.068,0.073,1,0,1,0,0,0
236.283,39.864,0,44,p315_PAN,-21.523,21.23,0.098,0.127,1,0,1,0,0,0
235.914,41.559,0,4,p316_PAN,-0.108,10.513,0.093,0.118,1,0,1,0,0,0
236.448,39.906,0,45,p317_PAN,-17.219,14.782,0.086,0.104,1,0,1,0,0,0
236.628,39.452,0,44,p318_PAN,-17.833,15.504,0.075,0.087,1,0,1,0,0,0
236.705,39.707,0,45,p319_PAN,-17.266,10.188,0.109,0.208,1,0,1,0,0,0
236.813,39.493,0,45,p320_PAN,-17.075,14.607,0.077,0.1,1,0,1,0,0,0
236.605,39.897,0,45,p321_PAN,-14.941,16.486,0.107,0.13,1,0,1,0,0,0
236.818,39.962,0,1,p322_PAN,-10.99,8.494,0.088,0.153,1,0,1,0,0,0
236.344,40.257,0,5,p324_PAN,-10.199,14.699,0.117,0.126,1,0,1,0,0,0
236.117,41.152,0,4,p325_PAN,-0.537,11.167,0.187,0.134,1,0,1,0,0,0
236.301,40.575,0,4,p326_PAN,-5.011,9.864,0.12,0.136,1,0,1,0,0,0
236.548,40.082,0,5,p329_PAN,-13.934,13.141,0.088,0.121,1,0,1,0,0,0
236.864,40.324,0,4,p330_PAN,-8.876,8.237,0.105,0.117,1,0,1,0,0,0
236.676,40.733,0,4,p331_PAN,-5.536,9.029,0.117,0.16,1,0,1,0,0,0
236.825,40.547,0,4,p332_PAN,-7.331,8.401,0.146,0.116,1,0,1,0,0,0
237.024,39.621,0,1,p333_PAN,-11.843,8.813,0.119,0.117,1,0,1,0,0,0
237.264,39.494,0,1,p334_PAN,-10.406,7.954,0.11,0.115,1,0,1,0,0,0
237.126,39.726,0,1,p335_PAN,-10.712,7.881,0.084,0.113,1,0,1,0,0,0
237.57,39.528,0,1,p336_PAN,-9.823,7.491,0.114,0.117,1,0,1,0,0,0
237.131,40.296,0,4,p337_PAN,-9.186,7.662,0.149,0.134,1,0,1,0,0,0
237.077,40.748,0,4,p338_PAN,-6.364,7.8,0.086,0.112,1,0,1,0,0,0
237.332,40.034,0,1,p339_PAN,-9.351,7.658,0.117,0.141,1,0,1,0,0,0
236.95,39.409,0,45,p340_PAN,-10.607,4.36,0.229,0.514,1,0,1,0,0,0
237.393,40.651,0,4,p341_PAN,-7.564,7.175,0.102,0.095,1,0,1,0,0,0
236.666,40.887,0,4,p343_PAN,-4.485,8.751,0.103,0.097,1,0,1,0,0,0
237.972,39.929,0,1,p344_PAN,-9.327,7.359,0.076,0.08,1,0,1,0,0,0
237.729,40.271,0,4,p345_PAN,-8.877,7.613,0.073,0.174,1,0,1,0,0,0
238.172,40.906,0,4,p348_PAN,-6.864,5.794,0.099,0.069,1,0,1,0,0,0
