name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max
deepspringsvalley1                                                 ,241.946,37.15,242.06,37.483,90,100,0,0,0,0,0,0,0,0,10,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakaa                                                    ,209.492,63.711,209.4,62.608,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakaba                                                   ,209.4,62.608,208.434,60.657,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakabba                                                  ,208.434,60.657,208.59,59.489,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakabbb                                                  ,208.59,59.489,207.716,58.454,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakbaa                                                   ,207.716,58.454,205.692,57.659,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakbab                                                   ,205.692,57.659,204.726,56.937,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakbba                                                   ,204.726,56.937,204.587,56.187,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali-kodiakbbb                                                   ,204.587,56.187,205.741,55.151,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali01aa                                                         ,225.797,54.707,225.194,57.521,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali01ab                                                         ,225.194,57.521,224.057,60.147,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali01b                                                          ,224.057,60.147,222.559,61.965,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02aaa                                                        ,222.559,61.965,222.003,62.47,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02aab                                                        ,222.003,62.47,220.706,63.482,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02aba                                                        ,220.706,63.482,219.408,63.895,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02abb                                                        ,219.408,63.895,215.63,64.712,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02ba                                                         ,215.63,64.712,211.259,64.64,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02bba                                                        ,211.259,64.64,209.757,64.382,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
denali02bbb                                                        ,209.757,64.382,209.492,63.711,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.996,37.177,237.826,37.325,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.231,38.539,237.387,38.332,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.387,38.332,237.661,38.088,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.193,37.445,238.167,37.51,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.167,37.51,238.149,37.538,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.149,37.538,238.139,37.569,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.139,37.569,238.067,37.694,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.067,37.694,238.062,37.715,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.062,37.715,238.001,37.8,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.001,37.8,237.967,37.859,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.025,37.888,237.906,38.062,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.906,38.062,237.803,38.453,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.865,36.815,237.606,37.291,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.755,38.164,237.711,38.234,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.711,38.234,237.631,38.412,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.307,38.576,236.997,38.855,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.803,38.453,237.496,38.933,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,237.318,38.779,237.137,38.993,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.353,37.224,238.295,37.339,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmg                                                                ,238.295,37.339,238.208,37.435,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,237.606,37.291,237.466,37.593,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,237.496,38.933,237.222,39.249,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,236.948,39.566,236.749,39.766,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,236.987,38.877,236.846,39.108,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,238.467,36.841,238.567,36.781,90,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,238.319,36.949,238.151,37.066,90,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmga                                                               ,238.256,36.208,238.199,36.274,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaa                                                              ,237.406,37.815,237.3,37.936,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaa                                                              ,236.706,39.339,236.6,39.502,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaa                                                              ,239.163,36.255,239.206,36.221,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaa                                                              ,238.14,36.354,238.054,36.477,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaa                                                              ,238.599,36.836,238.564,36.929,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaaa                                                             ,238.887,36.526,238.939,36.471,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaaa                                                             ,238.5,37.044,238.482,37.076,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaab                                                             ,238.939,36.471,238.959,36.451,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaab                                                             ,238.482,37.076,238.461,37.108,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,237.3,37.936,237.182,38.072,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,236.6,39.502,236.494,39.666,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,238.959,36.451,238.975,36.438,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,239.206,36.221,239.284,36.148,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,238.461,37.108,238.435,37.138,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgab                                                              ,238.564,36.929,238.539,36.976,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgaba                                                             ,238.054,36.477,238.022,36.508,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgabb                                                             ,238.022,36.508,237.969,36.582,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,237.182,38.072,236.958,38.329,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,237.222,39.249,236.948,39.566,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,236.846,39.108,236.706,39.339,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,238.151,37.066,237.996,37.177,90,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,237.969,36.582,237.838,36.805,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,238.199,36.274,238.14,36.354,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgb                                                               ,238.539,36.976,238.5,37.044,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgba                                                              ,237.466,37.593,237.396,37.743,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgba                                                              ,236.494,39.666,236.389,39.829,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgba                                                              ,239.284,36.148,239.362,36.075,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgba                                                              ,238.567,36.781,238.71,36.68,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgba                                                              ,236.749,39.766,236.5488,39.9702,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbaa                                                             ,238.975,36.438,239.047,36.36,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbaa                                                             ,238.435,37.138,238.406,37.164,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbab                                                             ,239.047,36.36,239.113,36.306,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbab                                                             ,238.406,37.164,238.393,37.179,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbb                                                              ,237.396,37.743,237.326,37.894,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbb                                                              ,236.389,39.829,236.283,39.991,90,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbb                                                              ,239.113,36.306,239.163,36.255,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbb                                                              ,239.362,36.075,239.44,36.002,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbb                                                              ,238.71,36.68,238.887,36.526,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbba                                                             ,238.393,37.179,238.371,37.202,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
dmgbbb                                                             ,238.371,37.202,238.353,37.224,90,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure1aba                                                ,232.175,69.405,250.611,65.507,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure1abb                                                ,250.611,65.507,280.706,60.979,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure1ba                                                 ,280.706,60.979,298.844,60.114,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure1bb                                                 ,298.844,60.114,325.661,58.239,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure2                                                   ,274.413,-13.347,325.661,58.239,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
eastern_closure3                                                   ,260.639,5.079,274.413,-13.347,90,100000,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
etahoeaa                                                           ,240.852,38.057,240.808,38.351,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
etahoeab                                                           ,240.808,38.351,240.79,38.961,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
etahoeba                                                           ,240.79,38.961,240.735,39.295,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
etahoebb                                                           ,240.735,39.295,240.707,39.673,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
garlockextension                                                   ,243.608,35.596,245.884,36.033,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
j_valley                                                           ,243.489,34.468,243.565,34.309,90,100,0,0,0,0,0,0,0,0,10,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaaaaa                                                           ,235.8953,40.0763,235.7624,40.1632,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaaaab                                                           ,235.7624,40.1632,235.558,40.26,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaaab                                                            ,235.558,40.26,235.24,40.303,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaaba                                                            ,235.24,40.303,234.987,40.3427,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaabb                                                            ,234.987,40.3427,234.735,40.381,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfab                                                              ,234.735,40.381,233.987,40.418,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfaba                                                             ,230.948,49.068,230.226,46.802,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfabb                                                             ,230.226,46.802,229.517,44.594,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfb                                                               ,233.987,40.418,232.405,40.445,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfba                                                              ,229.517,44.594,233.335,43.044,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jdfbb                                                              ,233.335,43.044,232.405,40.445,90,100,0,0,0,0,0,0,0,0,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
jun con                                                            ,242.3227,44.2397,242.4152,44.2578,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyaaa                                                   ,240.507,38.498,240.177,38.731,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyaaba                                                  ,240.177,38.731,240.004,38.85,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyaabb                                                  ,240.004,38.85,239.785,39.148,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabaa                                                  ,239.785,39.148,239.741,39.258,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabab                                                  ,239.741,39.258,239.559,39.6364,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
mohawk-valleyabbaa                                                 ,239.559,39.6364,239.248,39.8988,90,100,0,0,0,0,0,0,0,0,10,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nam-okhotsk                                                        ,163.856,55.292,162.313,72.56,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02aa                                                         ,247.764,42.286,248.03,41.178,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02aba                                                        ,248.03,41.178,248.163,40.625,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02abb                                                        ,248.163,40.625,248.418,40.143,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02baaa                                                       ,248.418,40.143,248.217,39.9,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02baab                                                       ,248.217,39.9,248.054,39.166,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02baba                                                       ,248.054,39.166,247.934,38.714,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
nevada02babb                                                       ,247.934,38.714,247.813,38.262,90,100,0,0,0,0,0,0,0,0,15,5,4,5,0,-2.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1
