name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,ss_reg_flag,ds_reg_flag,ts_reg_flag,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
Canyon River - Price Lake (northeast)                              ,236.8222,47.4611,236.8344,47.4686,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2355847.0992,-3603157.9783,4691650.9344,-2354743.8351,-3603145.4081,4692214.4134,1241.5094,47.8016,236.8283,47.4648,236.8283,47.4649,-2355295.4781,-3603151.7102,4691932.6962,-2355295.4288,-3603156.0400,7.5000,236.8283,47.4648,5,7,-3.6649,-0.7032,0.0000,1.9745,2.8023,0.0000
Canyon River - Price Lake (northeast)                              ,236.8344,47.4686,236.8416,47.4756,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2354743.8351,-3603145.4081,4692214.4134,-2353977.4654,-3602961.3455,4692740.2546,948.8301,34.8894,236.8380,47.4721,236.8380,47.4721,-2354360.6566,-3603053.3867,4692477.3471,-2354359.6454,-3603057.5971,7.5000,236.8380,47.4721,5,7,-3.6470,1.0134,0.0000,1.7755,3.2875,0.0000
Cedar Mountain - Mahogany Mountain                                 ,237.8837,42.1986,237.9349,42.1142,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2507816.4954,-3995276.6867,4277028.4174,-2507587.2873,-4002850.9279,4270075.1641,10285.6068,155.6897,237.9093,42.1564,237.9093,42.1564,-2507702.7069,-3999065.0981,4273553.1980,-2507698.3787,-3999064.9671,7.5000,237.9093,42.1564,5,2,1.0765,-1.9699,0.0000,0.4258,0.9268,0.0000
Cedar Mountain - Mahogany Mountain                                 ,237.9349,42.1142,237.9860,42.0297,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2507587.2873,-4002850.9279,4270075.1641,-2507352.0528,-4010421.1878,4263104.3901,10294.5148,155.7283,237.9604,42.0720,237.9605,42.0720,-2507470.4870,-4006637.3534,4266591.1846,-2507466.1589,-4006637.2190,7.5000,237.9604,42.0719,5,2,1.0767,-1.8601,0.0000,0.4258,0.9207,0.0000
Cedar Mountain - Mahogany Mountain                                 ,237.9860,42.0297,238.0370,41.9453,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2507352.0528,-4010421.1878,4263104.3901,-2507102.9415,-4017974.8023,4256132.6096,10283.1586,155.7163,238.0115,41.9875,238.0115,41.9875,-2507228.3123,-4014199.2903,4259619.9020,-2507223.9845,-4014199.1475,7.5000,238.0115,41.9875,5,2,1.0761,-1.7522,0.0000,0.4258,0.9198,0.0000
Cedar Mountain - Mahogany Mountain                                 ,238.0370,41.9453,238.0553,41.8199,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2507102.9415,-4017974.8023,4256132.6096,-2510742.1389,-4026670.1820,4245757.0136,14010.8838,173.7701,238.0462,41.8826,238.0462,41.8826,-2508924.0490,-4022324.9059,4250947.4155,-2508920.0546,-4022326.5776,7.5000,238.0461,41.8826,5,2,1.2860,-0.8731,0.0000,0.4297,0.9259,0.0000
Cedar Mountain - Mahogany Mountain                                 ,238.0553,41.8199,238.0698,41.7218,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2510742.1389,-4026670.1820,4245757.0136,-2513564.0456,-4033469.0784,4237626.0387,10962.3522,173.6810,238.0625,41.7708,238.0626,41.7709,-2512154.0172,-4030071.1108,4241693.1168,-2512150.0179,-4030072.7707,7.5000,238.0625,41.7708,5,2,1.2853,-0.7445,0.0000,0.4297,0.9524,0.0000
Cedar Mountain - Mahogany Mountain                                 ,238.0698,41.7218,238.0842,41.6237,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2513564.0456,-4033469.0784,4237626.0387,-2516382.3577,-4040253.4426,4229482.6411,10961.4546,173.7147,238.0770,41.6728,238.0770,41.6728,-2514974.1275,-4036862.7434,4233555.9274,-2514970.1287,-4036864.4046,7.5000,238.0770,41.6727,5,2,1.2855,-0.6265,0.0000,0.4297,0.9811,0.0000
Cedar Mountain - Mahogany Mountain                                 ,238.0842,41.6237,238.0986,41.5257,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2516382.3577,-4040253.4426,4229482.6411,-2519186.1507,-4047021.3770,4221335.1648,10950.4287,173.6988,238.0914,41.5747,238.0914,41.5747,-2517785.1793,-4043638.8923,4225410.4843,-2517781.1789,-4043640.5496,7.5000,238.0914,41.5747,5,2,1.2854,-0.5108,0.0000,0.4298,1.0143,0.0000
Chemult Graben (east)                                              ,238.3469,43.3880,238.4209,43.4265,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2421683.5312,-3939609.6841,4377131.0094,-2428312.6192,-3938981.4879,4374022.6477,7363.7155,54.4627,238.3839,43.4072,238.3839,43.4073,-2424998.4739,-3939296.2401,4375577.5614,-2424999.0676,-3939302.5053,7.5000,238.3838,43.4073,8,2,0.8879,2.5351,0.0000,0.8634,1.2852,0.0000
Chemult Graben (east)                                              ,238.2727,43.3281,238.3469,43.3880,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2428312.6192,-3938981.4879,4374022.6477,-2435815.1143,-3939720.7567,4369182.5952,8970.4307,42.0838,238.3098,43.3580,238.3098,43.3581,-2432064.4600,-3939352.0934,4371603.7113,-2432065.0772,-3939345.8304,7.5000,238.3097,43.3581,8,2,1.2090,2.0798,0.0000,0.8138,1.3993,0.0000
Cottonwood Mountain (east)                                         ,242.6404,43.9644,242.6664,43.9262,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2105779.2205,-4074008.7617,4417295.3202,-2106273.7804,-4070436.2221,4420351.9300,4729.9101,153.8046,242.6534,43.9453,242.6534,43.9453,-2106026.6453,-4072222.7696,4418823.9324,-2106032.8791,-4072223.6326,7.5000,242.6535,43.9453,3,9,0.7903,-1.1860,0.0000,0.3670,0.5744,0.0000
Cottonwood Mountain (east)                                         ,242.5926,44.0190,242.6404,43.9644,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2106273.7804,-4070436.2221,4420351.9300,-2107728.9052,-4064936.2040,4424717.3900,7176.8818,147.6890,242.6165,43.9917,242.6165,43.9917,-2107001.6769,-4067686.8515,4422535.3671,-2107007.7609,-4067688.4611,7.5000,242.6166,43.9917,3,9,0.7048,-1.3150,0.0000,0.3772,0.5604,0.0000
Cottonwood Mountain (east)                                         ,242.5662,44.0654,242.5926,44.0190,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2107728.9052,-4064936.2040,4424717.3900,-2107950.0764,-4060782.9497,4428424.0733,5572.9614,157.6770,242.5794,44.0422,242.5794,44.0422,-2107839.6920,-4062859.9615,4426571.1592,-2107845.9763,-4062860.2962,7.5000,242.5795,44.0422,3,9,0.8414,-1.1099,0.0000,0.3589,0.5919,0.0000
Cottonwood Mountain (east)                                         ,242.5239,44.0978,242.5662,44.0654,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2107950.0764,-4060782.9497,4428424.0733,-2109791.7447,-4057003.2011,4431010.6389,4943.6467,136.7231,242.5451,44.0816,242.5451,44.0816,-2108871.0693,-4058893.3776,4429717.6912,-2108876.7267,-4058896.1341,7.5000,242.5451,44.0816,3,9,0.5305,-1.5087,0.0000,0.3973,0.5316,0.0000
Cottonwood Mountain (east)                                         ,242.4938,44.1374,242.5239,44.0978,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2109791.7447,-4057003.2011,4431010.6389,-2110507.8752,-4053176.9932,4434170.0725,5016.6283,151.2852,242.5088,44.1176,242.5089,44.1176,-2110149.9734,-4055090.4082,4432590.7022,-2110156.1592,-4055091.5659,7.5000,242.5089,44.1176,3,9,0.7579,-1.2565,0.0000,0.3700,0.5789,0.0000
Cottonwood Mountain (east)                                         ,242.4702,44.1575,242.4938,44.1374,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2110507.8752,-4053176.9932,4434170.0725,-2111458.0669,-4050927.6651,4435772.9141,2924.6079,139.7799,242.4820,44.1474,242.4820,44.1475,-2110983.0267,-4052052.4347,4434971.6108,-2110988.8239,-4052054.8837,7.5000,242.4821,44.1475,3,9,0.5816,-1.4696,0.0000,0.3930,0.5429,0.0000
Cottonwood Mountain (east)                                         ,242.4558,44.1923,242.4702,44.1575,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2111458.0669,-4050927.6651,4435772.9141,-2111229.8447,-4048007.3203,4438546.6922,4034.6561,163.4110,242.4630,44.1749,242.4630,44.1749,-2111344.0613,-4049467.6937,4437160.0280,-2111350.3354,-4049467.2034,7.5000,242.4631,44.1749,3,9,0.9120,-0.9863,0.0000,0.3431,0.6215,0.0000
Cottonwood Mountain (east)                                         ,242.4152,44.2578,242.4558,44.1923,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2111229.8447,-4048007.3203,4438546.6922,-2111746.7466,-4042010.3221,4443763.0107,7968.3807,155.9622,242.4355,44.2251,242.4355,44.2251,-2111488.7078,-4045009.6040,4441155.7281,-2111494.9778,-4045010.1445,7.5000,242.4356,44.2251,3,9,0.8222,-1.1667,0.0000,0.3596,0.6034,0.0000
Davis Creek                                                        ,239.6347,41.7880,239.6673,41.7055,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2399998.8241,-4096381.0403,4243114.3607,-2400750.6965,-4103014.9535,4236273.8162,9555.9410,163.5043,239.6510,41.7467,239.6510,41.7468,-2400375.4336,-4099699.1403,4239695.2954,-2400369.1804,-4099699.8491,7.5000,239.6509,41.7467,2,3,-1.0485,-1.2764,0.0000,0.3848,0.7691,0.0000
Davis Creek                                                        ,239.6673,41.7055,239.6997,41.6230,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2400750.6965,-4103014.9535,4236273.8162,-2401505.1685,-4109634.1543,4229424.4887,9552.0804,163.5800,239.6835,41.6642,239.6835,41.6643,-2401128.6054,-4106325.6983,4232850.3566,-2401122.3527,-4106326.4110,7.5000,239.6834,41.6642,2,3,-1.0478,-1.4465,0.0000,0.3848,0.7999,0.0000
Devils Mountain                                                    ,238.2483,48.2688,238.3260,48.2499,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2226348.3624,-3608426.7438,4750471.6466,-2230415.0252,-3604071.5345,4751870.0162,6140.1256,109.9864,238.2871,48.2593,238.2872,48.2594,-2228381.9513,-3606249.5529,4751171.3822,-2228385.1162,-3606252.5081,7.5000,238.2872,48.2594,11,10,-1.3797,-4.3918,0.0000,0.5725,1.3934,0.0000
Devils Mountain                                                    ,238.0913,48.2875,238.2483,48.2688,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2230415.0252,-3604071.5345,4751870.0162,-2239462.5231,-3596629.5655,4753253.0794,11837.1259,100.0587,238.1698,48.2781,238.1698,48.2782,-2234939.7318,-3600352.0868,4752563.5932,-2234942.4826,-3600355.4310,7.5000,238.1698,48.2782,11,10,-1.7302,-3.7041,0.0000,0.6364,1.3183,0.0000
Devils Mountain                                                    ,237.9988,48.3169,238.0913,48.2875,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2239462.5231,-3596629.5655,4753253.0794,-2243973.2839,-3590940.5721,4755426.4972,7601.3460,115.4379,238.0451,48.3022,238.0451,48.3022,-2241718.3009,-3593785.7004,4754340.6336,-2241721.6939,-3593788.3906,7.5000,238.0451,48.3022,11,10,-1.1866,-4.3318,0.0000,0.5260,1.5476,0.0000
Devils Mountain                                                    ,237.9190,48.3299,237.9988,48.3169,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2243973.2839,-3590940.5721,4755426.4972,-2248399.3510,-3586897.4421,4756387.1331,6091.7860,103.6972,237.9589,48.3234,237.9589,48.3234,-2246186.5726,-3588919.4126,4755907.3574,-2246189.4930,-3588922.6097,7.5000,237.9589,48.3234,11,10,-1.5938,-3.6472,0.0000,0.6148,1.4539,0.0000
Devils Mountain                                                    ,237.8715,48.3355,237.9190,48.3299,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2248399.3510,-3586897.4421,4756387.1331,-2251124.9845,-3584638.5102,4756800.8700,3576.4797,100.0091,237.8953,48.3327,237.8953,48.3327,-2249762.2557,-3585768.1159,4756594.1884,-2249765.0188,-3585771.4498,7.5000,237.8953,48.3327,11,10,-1.7047,-3.3556,0.0000,0.6438,1.4325,0.0000
Devils Mountain                                                    ,237.8534,48.3414,237.8715,48.3355,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2251124.9845,-3584638.5102,4756800.8700,-2251996.6322,-3583512.4387,4757236.7222,1493.6554,116.0481,237.8624,48.3385,237.8625,48.3385,-2251560.8237,-3584075.4988,4757018.8288,-2251564.2479,-3584078.1493,7.5000,237.8625,48.3385,11,10,-1.1781,-4.1262,0.0000,0.5136,1.6440,0.0000
Devils Mountain                                                    ,237.8294,48.3422,237.8534,48.3414,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2251996.6322,-3583512.4387,4757236.7222,-2253462.1259,-3582512.5846,4757295.8170,1781.3685,92.8534,237.8414,48.3418,237.8414,48.3418,-2252729.4008,-3583012.5463,4757266.3160,-2252731.8413,-3583016.1232,7.5000,237.8414,48.3418,11,10,-1.8925,-2.8390,0.0000,0.7018,1.3486,0.0000
Devils Mountain                                                    ,237.7922,48.3467,237.8294,48.3422,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2253462.1259,-3582512.5846,4757295.8170,-2255588.4894,-3580732.5880,4757628.2075,2802.5661,100.2712,237.8108,48.3444,237.8108,48.3445,-2254525.3618,-3581622.6720,4757462.1270,-2254528.1412,-3581625.9923,7.5000,237.8108,48.3445,11,10,-1.6937,-3.2666,0.0000,0.6418,1.4772,0.0000
Devils Mountain                                                    ,237.7430,48.3493,237.7922,48.3467,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2255588.4894,-3580732.5880,4757628.2075,-2258547.2106,-3578611.8124,4757820.2420,3658.2491,94.5144,237.7676,48.3480,237.7676,48.3480,-2257067.9422,-3579672.3462,4757724.4203,-2257070.4649,-3579675.8656,7.5000,237.7676,48.3480,11,10,-1.8470,-2.8578,0.0000,0.6894,1.4100,0.0000
Devils Mountain                                                    ,237.6930,48.3563,237.7430,48.3493,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2258547.2106,-3578611.8124,4757820.2420,-2261358.5943,-3576148.1754,4758337.2093,3786.6221,101.8436,237.7180,48.3528,237.7180,48.3528,-2259953.0016,-3577380.1501,4758078.9352,-2259955.8554,-3577383.4067,7.5000,237.7180,48.3528,11,10,-1.6505,-3.2450,0.0000,0.6262,1.5472,0.0000
Devils Mountain                                                    ,237.6643,48.3577,237.6930,48.3563,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2261358.5943,-3576148.1754,4758337.2093,-2263087.4471,-3574916.7514,4758440.5942,2132.6190,94.1755,237.6787,48.3570,237.6787,48.3570,-2262223.0521,-3575532.5130,4758388.9682,-2262225.5643,-3575536.0399,7.5000,237.6787,48.3570,11,10,-1.8494,-2.7275,0.0000,0.6935,1.4493,0.0000
Devils Mountain                                                    ,237.5003,48.3587,237.6643,48.3577,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2263087.4471,-3574916.7514,4758440.5942,-2273266.1666,-3568354.3452,4758514.4388,12154.1035,90.4629,237.5823,48.3582,237.5823,48.3582,-2268177.8288,-3571637.1573,4758479.6748,-2268180.1752,-3571640.7966,7.5000,237.5823,48.3583,11,10,-1.9316,-2.3661,0.0000,0.7245,1.4364,0.0000
Entiat                                                             ,239.2932,47.9377,239.3350,47.8800,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2178306.6335,-3667694.8532,4727297.9741,-2178057.2070,-3673376.1329,4722999.6878,7136.1208,154.0152,239.3141,47.9089,239.3141,47.9089,-2178182.2604,-3670536.0612,4725149.5770,-2178177.9345,-3670535.8713,7.5000,239.3141,47.9088,11,12,-0.5815,5.8883,0.0000,0.4733,0.7743,0.0000
Entiat                                                             ,239.3350,47.8800,239.3795,47.8205,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2178057.2070,-3673376.1329,4722999.6878,-2177700.5750,-3679285.4633,4718562.2966,7406.6576,153.2621,239.3573,47.8503,239.3573,47.8503,-2177879.2575,-3676331.4111,4720781.7951,-2177874.9352,-3676331.1503,7.5000,239.3572,47.8502,11,12,-0.5410,5.9238,0.0000,0.4737,0.7464,0.0000
Entiat                                                             ,239.3795,47.8205,239.4093,47.7867,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2177700.5750,-3679285.4633,4718562.2966,-2177202.8444,-3682813.1394,4716039.2933,4371.0801,149.2792,239.3944,47.8036,239.3944,47.8036,-2177451.8374,-3681049.5151,4717301.0742,-2177447.5497,-3681048.9101,7.5000,239.3944,47.8036,11,12,-0.3321,6.0012,0.0000,0.4736,0.7323,0.0000
Entiat                                                             ,239.4093,47.7867,239.4528,47.7372,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2177202.8444,-3682813.1394,4716039.2933,-2176476.1347,-3687972.5618,4712341.4010,6397.3000,149.3358,239.4310,47.7619,239.4311,47.7620,-2176839.7630,-3685393.3090,4714190.9450,-2176835.4752,-3685392.7051,7.5000,239.4310,47.7619,11,12,-0.3337,6.0157,0.0000,0.4736,0.7262,0.0000
Entiat                                                             ,239.4528,47.7372,239.4947,47.6831,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2176476.1347,-3687972.5618,4712341.4010,-2176036.2427,-3693395.1834,4708295.8436,6787.3261,152.3870,239.4737,47.7101,239.4738,47.7102,-2176256.4963,-3690684.3894,4710319.2951,-2176252.1803,-3690684.0393,7.5000,239.4737,47.7101,11,12,-0.4919,5.9903,0.0000,0.4757,0.7179,0.0000
Entiat                                                             ,239.4947,47.6831,239.5316,47.6476,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2176036.2427,-3693395.1834,4708295.8436,-2175135.9454,-3697309.5126,4705638.8991,4822.8487,144.9114,239.5131,47.6654,239.5132,47.6654,-2175586.2495,-3695352.6093,4706967.7103,-2175582.0295,-3695351.6387,7.5000,239.5131,47.6653,11,12,-0.0958,6.0834,0.0000,0.4662,0.7473,0.0000
Entiat                                                             ,239.5316,47.6476,239.5460,47.6305,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2175135.9454,-3697309.5126,4705638.8991,-2174918.3618,-3699066.5498,4704358.4303,2187.5987,150.3485,239.5388,47.6390,239.5388,47.6391,-2175027.1856,-3698188.0850,4704998.7345,-2175022.8883,-3698187.5529,7.5000,239.5388,47.6390,11,12,-0.3829,6.0477,0.0000,0.4750,0.7321,0.0000
Entiat                                                             ,239.5460,47.6305,239.5880,47.5817,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2174918.3618,-3699066.5498,4704358.4303,-2174233.7317,-3704114.0060,4700701.9233,6277.8690,149.7828,239.5670,47.6061,239.5670,47.6061,-2174576.3099,-3701590.7214,4702530.7512,-2174572.0190,-3701590.1394,7.5000,239.5670,47.6061,11,12,-0.3519,6.0669,0.0000,0.4740,0.7436,0.0000
Entiat                                                             ,239.5880,47.5817,239.6017,47.5496,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2174233.7317,-3704114.0060,4700701.9233,-2174680.2460,-3706904.7308,4698294.8615,3714.8503,163.8831,239.5949,47.5656,239.5949,47.5657,-2174457.0807,-3705509.5240,4699498.5938,-2174452.8049,-3705510.2081,7.5000,239.5948,47.5656,11,12,-1.0803,5.7269,0.0000,0.4955,0.6963,0.0000
Entiat                                                             ,239.6017,47.5496,239.6161,47.5207,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2174680.2460,-3706904.7308,4698294.8615,-2174946.8888,-3709495.0384,4696126.4945,3391.1356,161.3485,239.6089,47.5352,239.6089,47.5352,-2174813.6440,-3708200.0143,4697210.8457,-2174809.3367,-3708200.4577,7.5000,239.6088,47.5351,11,12,-0.9520,5.8270,0.0000,0.4921,0.7115,0.0000
Entiat                                                             ,239.6161,47.5207,239.6687,47.4756,60.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2174946.8888,-3709495.0384,4696126.4945,-2173406.5656,-3714679.5643,4692740.2546,6391.3745,141.6581,239.6424,47.4981,239.6424,47.4982,-2174177.0002,-3712087.7622,4694433.9679,-2174172.8494,-3712086.5290,7.5000,239.6424,47.4981,11,12,0.0874,6.1409,0.0000,0.4469,0.8414,0.0000
Gales Creek (Chehalem Valley)                                      ,236.8225,45.4527,236.8266,45.4327,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2444359.3646,-3738576.0873,4537896.8254,-2444958.4208,-3740076.6225,4536337.3595,2245.8346,171.7869,236.8245,45.4427,236.8246,45.4427,-2444658.9304,-3739326.4124,4537117.1637,-2444658.9304,-3739326.4124,7.5000,236.8246,45.4427,5,4,0.3258,0.0000,1.8260,0.7956,0.0000,0.5223
